workplace_id,workplace_name,workplace_district,workplace_lat,workplace_lon,preference_mode,rank,candidate_name,district,lat,lon,rent,official_median_rent,commute_minutes,transfer_count,rent_saving_vs_neihu,preference_cost,preference_score,normalized_rent,normalized_commute,rent_weight,commute_weight,is_pareto_efficient,dominated_by,route_summary,livability_index,food_count,shopping_count,recreation_count,culture_count,medical_count,total_poi_count,normalized_livability,livability_cost,livability_weight
gangqian_neihu,港墘站,內湖,25.08007,121.57516,生活品質型,11,新莊站,新莊區,25.03608,121.45218,15700,15700,61.3,1,3800,0.5965859450260047,0.4034140549739953,0.6705882352941176,0.3778705636743214,0.2,0.2,False,汐止車站; 大坪林站; 三重站; 頂溪站; 土城站,MRT 中和新蘆線 (新莊->民權西路) | Bus 內湖幹線 (大同公司(晴光市場)->捷運港墘站(內湖高工)),0.3039735090174498,63.0,27.0,30.0,3.0,20.0,143.0,0.3551763579461384,0.6448236420538616,0.6
gangqian_neihu,港墘站,內湖,25.08007,121.57516,生活品質型,12,蘆洲站,蘆洲區,25.09152,121.46471,18500,18500,53.8,1,1000,0.6297883406844116,0.3702116593155884,1.0,0.2212943632567849,0.2,0.2,False,板橋站; 汐止車站; 大坪林站; 三重站; 頂溪站; 土城站,MRT 中和新蘆線 (蘆洲->民權西路) | Bus 內湖幹線 (大同公司(晴光市場)->捷運港墘站(內湖高工)),0.3057299350870118,104.0,36.0,33.0,2.0,5.0,180.0,0.35745088661157576,0.6425491133884242,0.6
gangqian_neihu,港墘站,內湖,25.08007,121.57516,生活品質型,13,土城站,土城區,24.97313,121.44432,14500,14500,53.6,1,5000,0.6327764373510243,0.3672235626489757,0.5294117647058824,0.21711899791231734,0.2,0.2,False,汐止車站,MRT 板南線 (土城->忠孝復興) | MRT 文湖線 (忠孝復興->港墘),0.1796775896012713,37.0,17.0,21.0,3.0,15.0,93.0,0.19421619195435935,0.8057838080456406,0.6
gangqian_neihu,港墘站,內湖,25.08007,121.57516,生活品質型,14,鶯歌車站,鶯歌區,24.95455,121.35517,14500,14500,71.7,1,5000,0.7437364250424856,0.2562635749575144,0.5294117647058824,0.594989561586639,0.2,0.2,False,汐止車站; 土城站; 樹林車站; 淡水站; 泰山站,TRA 新竹-基隆 (鶯歌->松山) | Bus 藍7 (玉成里->捷運港墘站(內湖高工)),0.1341350601295097,22.0,14.0,14.0,5.0,8.0,63.0,0.13523973369336442,0.8647602663066356,0.6
gangqian_neihu,港墘站,內湖,25.08007,121.57516,生活品質型,15,林口站,林口區,25.0658,121.36134,18000,18000,74.5,1,1500,0.813442412843079,0.18655758715692095,0.9411764705882353,0.6534446764091859,0.2,0.2,False,板橋站; 汐止車站; 大坪林站; 三重站; 頂溪站; 土城站; 新莊站; 景安站; 樹林車站; 五股區公所; 淡水站; 泰山站; 鶯歌車站,Bus 967副 (林口轉運站->松山機場) | MRT 文湖線 (松山機場->港墘),0.1654586604679111,93.0,24.0,19.0,1.0,5.0,142.0,0.17580302759400862,0.8241969724059914,0.6
gangqian_neihu,港墘站,內湖,25.08007,121.57516,生活品質型,16,五股區公所,五股區,25.082744,121.4383484,16000,16000,66.8,2,3500,0.8397150927176716,0.16028490728232836,0.7058823529411765,0.4926931106471816,0.2,0.2,False,板橋站; 汐止車站; 大坪林站; 三重站; 頂溪站; 土城站; 新莊站; 景安站; 樹林車站,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->忠孝復興) | MRT 文湖線 (忠孝復興->港墘),0.0297008547008547,47.0,16.0,13.0,0.0,1.0,77.0,0.0,1.0,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,1,泰山站,泰山區,25.05321,121.43943,10000,10000,39.6,1,9500,0.3,0.7,0.0,1.0,0.7,0.3,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | MRT 板南線 (台北車站->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,2,汐止車站,汐止區,25.0679,121.66113,14000,14000,32.1,1,5500,0.5974937343358395,0.4025062656641605,0.6666666666666666,0.4360902255639098,0.7,0.3,True,,TRA 七堵-屏東 (汐止->松山) | Bus 299 (永吉松山路口->松山高中(松隆)),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,3,頂溪站,永和區,25.01308,121.515398,15000,15000,27.9,1,4500,0.6194235588972431,0.3805764411027569,0.8333333333333334,0.12030075187969907,0.7,0.3,True,,MRT 中和新蘆線 (頂溪->忠孝新生) | MRT 板南線 (忠孝新生->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,4,樹林車站,樹林區,24.99123,121.42442,13000,13000,38.4,1,6500,0.6229323308270676,0.37706766917293244,0.5,0.9097744360902253,0.7,0.3,True,,TRA 樹林-基隆 (樹林->萬華) | MRT 板南線 (龍山寺->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,省租型,5,板橋站,板橋區,25.014098,121.462671,16000,16000,26.3,0,3500,0.7,0.30000000000000004,1.0,0.0,0.7,0.3,True,,MRT 板南線 (板橋->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,1,頂溪站,永和區,25.01308,121.515398,15000,15000,27.9,1,4500,0.47681704260651625,0.5231829573934837,0.8333333333333334,0.12030075187969907,0.5,0.5,True,,MRT 中和新蘆線 (頂溪->忠孝新生) | MRT 板南線 (忠孝新生->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,2,板橋站,板橋區,25.014098,121.462671,16000,16000,26.3,0,3500,0.5,0.5,1.0,0.0,0.5,0.5,True,,MRT 板南線 (板橋->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,3,泰山站,泰山區,25.05321,121.43943,10000,10000,39.6,1,9500,0.5,0.5,0.0,1.0,0.5,0.5,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | MRT 板南線 (台北車站->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,4,汐止車站,汐止區,25.0679,121.66113,14000,14000,32.1,1,5500,0.5513784461152882,0.4486215538847118,0.6666666666666666,0.4360902255639098,0.5,0.5,True,,TRA 七堵-屏東 (汐止->松山) | Bus 299 (永吉松山路口->松山高中(松隆)),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,平衡型,5,樹林車站,樹林區,24.99123,121.42442,13000,13000,38.4,1,6500,0.7048872180451127,0.2951127819548873,0.5,0.9097744360902253,0.5,0.5,True,,TRA 樹林-基隆 (樹林->萬華) | MRT 板南線 (龍山寺->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,1,板橋站,板橋區,25.014098,121.462671,16000,16000,26.3,0,3500,0.3,0.7,1.0,0.0,0.3,0.7,True,,MRT 板南線 (板橋->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,2,頂溪站,永和區,25.01308,121.515398,15000,15000,27.9,1,4500,0.33421052631578935,0.6657894736842107,0.8333333333333334,0.12030075187969907,0.3,0.7,True,,MRT 中和新蘆線 (頂溪->忠孝新生) | MRT 板南線 (忠孝新生->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,3,汐止車站,汐止區,25.0679,121.66113,14000,14000,32.1,1,5500,0.5052631578947369,0.49473684210526314,0.6666666666666666,0.4360902255639098,0.3,0.7,True,,TRA 七堵-屏東 (汐止->松山) | Bus 299 (永吉松山路口->松山高中(松隆)),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,4,泰山站,泰山區,25.05321,121.43943,10000,10000,39.6,1,9500,0.7,0.30000000000000004,0.0,1.0,0.3,0.7,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | MRT 板南線 (台北車站->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,通勤型,5,樹林車站,樹林區,24.99123,121.42442,13000,13000,38.4,1,6500,0.7868421052631577,0.21315789473684232,0.5,0.9097744360902253,0.3,0.7,True,,TRA 樹林-基隆 (樹林->萬華) | MRT 板南線 (龍山寺->市政府),,,,,,,,,,
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,1,板橋站,板橋區,25.014098,121.462671,16000,16000,26.3,0,3500,0.14117647058823532,0.8588235294117647,0.7058823529411765,0.0,0.2,0.2,True,,MRT 板南線 (板橋->市政府),0.8019162575013639,193.0,57.0,59.0,10.0,19.0,338.0,1.0,0.0,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,2,大坪林站,新店區,24.98272,121.54134,15500,15500,37.9,1,4000,0.2586714486190324,0.7413285513809675,0.6470588235294118,0.3169398907103825,0.2,0.2,False,頂溪站; 景安站; 汐止車站; 三重站; 土城站,MRT 松山新店線 (大坪林->西門) | MRT 板南線 (西門->市政府),0.7171376811594202,256.0,49.0,34.0,4.0,48.0,391.0,0.8902138237148775,0.10978617628512255,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,3,樹林車站,樹林區,24.99123,121.42442,13000,13000,38.4,1,6500,0.2728158918782465,0.7271841081217535,0.35294117647058826,0.33060109289617484,0.2,0.2,True,,TRA 樹林-基隆 (樹林->萬華) | MRT 板南線 (龍山寺->市政府),0.6267424907295398,198.0,42.0,23.0,9.0,33.0,305.0,0.7731542699918436,0.22684573000815644,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,4,景安站,中和區,24.99392,121.505114,15000,15000,29.7,1,4500,0.33141371990870944,0.6685862800912905,0.5882352941176471,0.09289617486338796,0.2,0.2,False,頂溪站,MRT 中和新蘆線 (景安->忠孝新生) | MRT 板南線 (忠孝新生->市政府),0.5507050293729294,137.0,62.0,23.0,3.0,36.0,261.0,0.6746876231458293,0.3253123768541707,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,5,頂溪站,永和區,25.01308,121.515398,15000,15000,27.9,1,4500,0.3878715272063999,0.6121284727936,0.5882352941176471,0.04371584699453547,0.2,0.2,True,,MRT 中和新蘆線 (頂溪->忠孝新生) | MRT 板南線 (忠孝新生->市政府),0.4653831131351945,132.0,54.0,27.0,4.0,16.0,233.0,0.5641978350267277,0.4358021649732723,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,6,三峽北大特區,三峽區,24.94489,121.37368,10000,10000,62.9,1,9500,0.3944378982821689,0.6055621017178311,0.0,1.0,0.2,0.2,False,泰山站; 淡水站,Bus 916 (臺北大學正門->捷運永寧站) | MRT 板南線 (永寧->市政府),0.5516696909319481,157.0,39.0,52.0,6.0,11.0,265.0,0.6759368361963852,0.3240631638036148,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,7,三重站,三重區,25.05571,121.48422,15000,15000,32.1,1,4500,0.4510024631121957,0.5489975368878043,0.5882352941176471,0.1584699453551913,0.2,0.2,False,頂溪站; 景安站; 汐止車站,MRT 中和新蘆線 (三重->忠孝新生) | MRT 板南線 (忠孝新生->市政府),0.4136702720652767,82.0,48.0,30.0,5.0,12.0,177.0,0.49723097463728655,0.5027690253627135,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,8,汐止車站,汐止區,25.0679,121.66113,14000,14000,32.1,1,5500,0.48712204661830605,0.512877953381694,0.47058823529411764,0.1584699453551913,0.2,0.2,True,,TRA 七堵-屏東 (汐止->松山) | Bus 299 (永吉松山路口->松山高中(松隆)),0.336900483882445,67.0,41.0,22.0,5.0,12.0,147.0,0.3978159825192595,0.6021840174807405,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,9,淡水站,淡水區,25.167745,121.445805,10000,10000,57.9,1,9500,0.4903359463666792,0.5096640536333208,0.0,0.8633879781420766,0.2,0.2,False,泰山站,MRT 淡水信義線 (淡水->台北車站) | MRT 板南線 (台北車站->市政府),0.3930818053875408,218.0,31.0,25.0,3.0,11.0,288.0,0.4705694154362269,0.5294305845637731,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,10,泰山站,泰山區,25.05321,121.43943,10000,10000,39.6,1,9500,0.5306643488967433,0.4693356511032567,0.0,0.3633879781420766,0.2,0.2,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | MRT 板南線 (台北車站->市政府),0.2124755489140318,60.0,18.0,26.0,3.0,12.0,119.0,0.23668874455278682,0.7633112554472132,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,11,新莊站,新莊區,25.03608,121.45218,15700,15700,42.2,1,3800,0.6078970781927798,0.3921029218072202,0.6705882352941176,0.43442622950819687,0.2,0.2,False,頂溪站; 景安站; 汐止車站; 三重站; 土城站; 大坪林站; 樹林車站; 泰山站,MRT 中和新蘆線 (新莊->忠孝新生) | MRT 板南線 (忠孝新生->市政府),0.3039735090174498,63.0,27.0,30.0,3.0,20.0,143.0,0.3551763579461384,0.6448236420538616,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,12,土城站,土城區,24.97313,121.44432,14500,14500,34.7,0,5000,0.6352542771128231,0.3647457228871769,0.5294117647058824,0.22950819672131156,0.2,0.2,False,汐止車站,MRT 板南線 (土城->市政府),0.1796775896012713,37.0,17.0,21.0,3.0,15.0,93.0,0.19421619195435935,0.8057838080456406,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,13,蘆洲站,蘆洲區,25.09152,121.46471,18500,18500,38.2,1,1000,0.6505567904374261,0.3494432095625739,1.0,0.325136612021858,0.2,0.2,False,板橋站; 頂溪站; 景安站; 汐止車站; 三重站; 土城站; 大坪林站,MRT 中和新蘆線 (蘆洲->忠孝新生) | MRT 板南線 (忠孝新生->市政府),0.3057299350870118,104.0,36.0,33.0,2.0,5.0,180.0,0.35745088661157576,0.6425491133884242,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,14,鶯歌車站,鶯歌區,24.95455,121.35517,14500,14500,49.4,1,5000,0.7509680209218792,0.2490319790781208,0.5294117647058824,0.6311475409836066,0.2,0.2,False,汐止車站; 土城站; 樹林車站; 泰山站,TRA 新竹-基隆 (鶯歌->萬華) | MRT 板南線 (龍山寺->市政府),0.1341350601295097,22.0,14.0,14.0,5.0,8.0,63.0,0.13523973369336442,0.8647602663066356,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,15,林口站,林口區,25.0658,121.36134,18000,18000,52.2,1,1500,0.8242835322060507,0.17571646779394934,0.9411764705882353,0.7076502732240438,0.2,0.2,False,板橋站; 頂溪站; 景安站; 汐止車站; 三重站; 土城站; 大坪林站; 樹林車站; 泰山站; 新莊站; 五股區公所; 鶯歌車站,MRT 桃園機場捷運線 (林口站->台北車站) | MRT 板南線 (台北車站->市政府),0.1654586604679111,93.0,24.0,19.0,1.0,5.0,142.0,0.17580302759400862,0.8241969724059914,0.6
taipei_city_hall_xinyi,市政府站,信義,25.041135,121.565685,生活品質型,16,五股區公所,五股區,25.082744,121.4383484,16000,16000,47.4,1,3500,0.8564770170363227,0.14352298296367727,0.7058823529411765,0.5765027322404372,0.2,0.2,False,板橋站; 頂溪站; 景安站; 汐止車站; 三重站; 土城站; 大坪林站; 樹林車站; 泰山站; 新莊站,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->市政府),0.0297008547008547,47.0,16.0,13.0,0.0,1.0,77.0,0.0,1.0,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,省租型,1,泰山站,泰山區,25.05321,121.43943,10000,10000,20.7,0,9500,0.3,0.7,0.0,1.0,0.7,0.3,True,,MRT 桃園機場捷運線 (泰山站->台北車站),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,省租型,2,樹林車站,樹林區,24.99123,121.42442,13000,13000,17.8,0,6500,0.5425925925925926,0.4574074074074074,0.5,0.6419753086419755,0.7,0.3,True,,TRA 員林-臺東 (樹林->臺北),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,省租型,3,三重站,三重區,25.05571,121.48422,15000,15000,15.0,0,4500,0.6722222222222223,0.3277777777777777,0.8333333333333334,0.29629629629629634,0.7,0.3,True,,MRT 桃園機場捷運線 (三重站->台北車站),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,省租型,4,板橋站,板橋區,25.014098,121.462671,16000,16000,12.6,0,3500,0.7,0.30000000000000004,1.0,0.0,0.7,0.3,True,,HSR 台中-南港 (板橋->台北),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,平衡型,1,板橋站,板橋區,25.014098,121.462671,16000,16000,12.6,0,3500,0.5,0.5,1.0,0.0,0.5,0.5,True,,HSR 台中-南港 (板橋->台北),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,平衡型,2,泰山站,泰山區,25.05321,121.43943,10000,10000,20.7,0,9500,0.5,0.5,0.0,1.0,0.5,0.5,True,,MRT 桃園機場捷運線 (泰山站->台北車站),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,平衡型,3,三重站,三重區,25.05571,121.48422,15000,15000,15.0,0,4500,0.5648148148148149,0.4351851851851851,0.8333333333333334,0.29629629629629634,0.5,0.5,True,,MRT 桃園機場捷運線 (三重站->台北車站),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,平衡型,4,樹林車站,樹林區,24.99123,121.42442,13000,13000,17.8,0,6500,0.5709876543209877,0.42901234567901225,0.5,0.6419753086419755,0.5,0.5,True,,TRA 員林-臺東 (樹林->臺北),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,通勤型,1,板橋站,板橋區,25.014098,121.462671,16000,16000,12.6,0,3500,0.3,0.7,1.0,0.0,0.3,0.7,True,,HSR 台中-南港 (板橋->台北),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,通勤型,2,三重站,三重區,25.05571,121.48422,15000,15000,15.0,0,4500,0.45740740740740743,0.5425925925925925,0.8333333333333334,0.29629629629629634,0.3,0.7,True,,MRT 桃園機場捷運線 (三重站->台北車站),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,通勤型,3,樹林車站,樹林區,24.99123,121.42442,13000,13000,17.8,0,6500,0.5993827160493828,0.40061728395061724,0.5,0.6419753086419755,0.3,0.7,True,,TRA 員林-臺東 (樹林->臺北),,,,,,,,,,
